id,cluster,umap_x,umap_y
NG_242950.1,2,4.53662,4.097581
NG_242951.1,2,4.5322175,4.1425257
NG_242952.1,2,4.549829,4.121785
NG_242953.1,2,6.4130197,2.9046454
NG_242954.1,2,4.5665345,4.1065345
NG_242955.1,2,4.8239994,4.315028
NG_242956.1,2,4.6245036,4.1664624
NG_242957.1,2,6.1677084,2.3418314
NG_242958.1,2,1.6716226,-5.1164227
NG_242959.1,2,1.5520743,-5.1208706
NG_242960.1,2,1.6081065,-5.220461
NG_242961.1,2,1.6335413,-5.2001753
NG_063595.1,-1,-1.9050139,-4.709783
NG_065076.1,0,-1.0466815,1.2479682
NG_063596.1,2,-1.587442,-4.536264
NG_061222.1,2,-1.7818637,12.165405
NG_065089.1,2,1.362995,-4.355647
NG_061231.1,-1,-0.81670046,-1.7152104
NG_063603.1,2,-1.1691666,-2.4135907
NG_063604.1,2,-1.0592898,-2.2890704
NG_063609.1,2,-0.36374483,-2.5461562
NG_062413.1,2,-1.5285286,-2.8936634
NG_063601.1,2,-1.4556226,-2.951845
NG_062193.1,2,3.0208154,16.286745
NG_243632.1,2,3.6982043,2.792003
NG_243633.1,2,4.899083,4.377757
NG_243634.1,2,4.7438636,2.3132122
NG_243635.1,2,5.6646633,2.6523814
NG_242908.1,2,4.6206694,4.1211114
NG_242962.1,2,6.571007,2.9014106
NG_244170.1,2,4.5111923,4.100284
NG_244171.1,2,4.5368266,4.115006
NG_244178.1,2,-1.5151484,-3.1545265
NG_244179.1,2,1.8912607,-2.9201849
NG_242891.1,2,-2.2044973,12.231248
NG_242892.1,2,-2.1817849,12.242338
NG_063594.1,2,1.6553295,-5.125911
NG_065074.1,2,0.28520206,-2.9983022
NG_063599.1,2,1.2926157,-5.158985
NG_065641.1,2,-0.9938309,12.424866
NG_242848.1,2,1.8111478,0.19305144
NG_242963.1,2,6.062688,3.112394
NG_242964.1,-1,-0.44466493,0.12237447
NG_242965.1,2,6.0861726,3.2076693
NG_242966.1,-1,-0.5638459,0.079539314
NG_242967.1,-1,-0.55379134,0.1088639
NG_244180.1,2,-2.6549053,11.122763
NG_242934.1,2,-0.7775004,0.41536465
NG_242935.1,2,3.4389555,6.544948
NG_242936.1,2,3.4361138,6.5499086
NG_242937.1,2,3.4369736,6.548695
NG_242939.1,2,3.4371831,6.548395
NG_242940.1,2,3.4379244,6.549412
NG_242998.1,2,3.6627626,2.828985
NG_242999.1,2,3.769205,3.036254
NG_243004.1,2,5.311917,3.9710813
NG_242817.1,2,2.1689336,1.9372101
NG_242997.1,-1,-1.0687091,14.735529
NG_063061.1,2,2.224924,1.4943066
NG_063062.1,2,2.0953774,1.5857656
NG_065645.1,2,2.1160853,1.690316
NG_063063.1,2,2.091228,1.5819225
NG_065091.1,-1,-1.7924467,-4.6475105
NG_070636.1,2,2.3733253,1.5119936
NG_242988.1,2,1.5789175,0.555724
NG_242972.1,2,1.8835002,0.23691551
NG_242973.1,2,2.071433,0.015269387
NG_242974.1,2,-2.8883498,10.47114
NG_242975.1,2,1.7689584,0.5368457
NG_242976.1,2,1.9798423,0.20916852
NG_242977.1,2,1.2527307,0.9284519
NG_242978.1,2,5.243207,4.5071454
NG_242979.1,2,6.301474,2.8963408
NG_242980.1,2,5.0661006,4.1023655
NG_242981.1,2,5.045472,4.1335564
NG_242982.1,2,6.1725225,2.3095372
NG_242983.1,2,5.6656766,2.4471338
NG_242984.1,2,6.183397,2.2765896
NG_242985.1,2,6.242843,2.8601062
NG_242986.1,2,4.926136,4.433197
NG_242987.1,2,4.2475877,3.1517925
NG_063606.1,2,4.999811,2.2047195
NG_063600.1,2,3.1762555,1.8129787
NG_243007.1,2,3.0838244,7.6181345
NG_243008.1,-1,0.83928156,0.699433
NG_243009.1,2,5.320137,3.95002
NG_243010.1,2,5.8842,3.5494838
NG_063065.1,2,6.1499786,2.3118865
NG_063621.1,2,6.003195,3.4999635
NG_068364.1,2,2.7281094,1.4345059
NG_242374.1,2,5.9685087,3.178076
NG_065655.1,2,5.276639,3.9823985
NG_063611.1,2,4.3869424,2.3992786
NG_063612.1,2,4.3476987,2.122719
NG_061245.1,2,2.5435097,1.4117514
NG_063618.1,2,6.288115,2.3757377
NG_063619.1,2,5.0056195,2.1955307
NG_063615.1,2,5.3257203,2.2210588
NG_063616.1,2,2.9912856,1.6752878
NG_063617.1,2,3.8535185,2.8382306
NG_065649.1,2,2.4633687,12.963011
NG_061220.1,2,2.7028031,1.409613
NG_065092.1,2,4.910204,4.25259
NG_065093.1,2,4.9244843,4.048425
NG_063608.1,2,-1.4792292,-4.7337136
NG_063622.1,2,-1.6467161,-4.6679773
NG_063082.1,2,-0.9754274,-2.6056552
NG_065114.1,2,-0.7964995,-3.0354712
NG_065130.1,2,3.3049545,16.33687
NG_065131.1,2,3.0465558,16.397081
NG_068383.1,2,3.0115318,16.397314
NG_061267.1,2,-1.5117725,-2.883143
NG_061268.1,2,-0.9743649,-3.0453777
NG_065111.1,2,-2.1276712,-3.8896945
NG_243002.1,2,-0.40942228,-2.9311323
NG_244183.1,-1,1.5030352,-3.1648438
NG_242943.1,2,-1.7537066,0.16812262
NG_065601.1,2,-2.7943702,11.540987
NG_065602.1,2,1.7694517,11.225199
NG_065079.1,2,-0.3096131,-2.6690404
NG_061227.1,2,-0.13054211,-2.619153
NG_061228.1,2,-0.46333078,-2.6034741
NG_062415.1,2,-0.4507823,-2.5875092
NG_063077.1,2,-0.93274117,11.814265
NG_063078.1,2,-0.89588,11.836783
NG_063079.1,2,-0.8996313,11.886053
NG_065635.1,2,1.8368853,-3.219088
NG_065636.1,2,1.8730791,-3.1820557
NG_065637.1,2,1.8809365,-3.172116
NG_065638.1,2,1.8530977,-3.192323
NG_065121.1,2,2.168342,17.246803
NG_065686.1,2,2.135806,16.845133
NG_061243.1,2,-0.37853315,-2.8846269
NG_062194.1,2,-2.445469,5.0696206
NG_243636.1,2,-1.3127995,-2.2788427
NG_243011.1,2,1.2472036,-4.979399
NG_243012.1,2,1.8995559,-2.9232616
NG_242913.1,2,1.646257,-5.1363845
NG_242922.1,2,1.6762041,-5.12126
NG_243000.1,2,-1.3714478,11.286191
NG_243001.1,2,-1.2748154,11.189549
NG_243003.1,2,-0.1533478,11.683507
NG_076753.1,2,-1.6658921,-4.6464357
NG_070287.1,2,1.1501025,17.055641
NG_063624.1,2,1.6748705,0.32428652
NG_242379.1,2,1.1521103,0.49276632
NG_242380.1,2,0.8776772,0.6838205
NG_065096.1,-1,2.092011,-2.3667405
NG_061239.1,2,-1.2372731,15.344656
NG_062420.1,2,-1.2370518,15.341936
NG_065078.1,2,0.8955434,0.8128122
NG_061252.1,2,1.0076221,0.8131829
NG_061253.1,2,-0.7085759,-4.429388
NG_063066.1,2,-0.70374197,-4.388426
NG_061254.1,2,-0.6042812,-4.4661345
NG_063067.1,2,-0.6373075,-4.4589176
NG_061257.1,2,-0.7204802,-4.4839687
NG_061258.1,2,-2.0610478,12.035249
NG_061259.1,2,-0.6889232,-4.5261083
NG_061251.1,-1,1.1023258,-3.066108
NG_243016.1,2,0.6704449,-5.3810887
NG_242947.1,2,-2.3365192,-0.19917874
NG_063610.1,-1,0.2593773,-3.0227168
NG_063623.1,2,-1.3648576,-4.0537987
NG_065659.1,2,-1.6848552,5.3709264
NG_065080.1,2,-2.3957233,4.8701863
NG_065661.1,2,-3.0028558,11.315115
NG_061256.1,2,-2.4417188,11.181979
NG_063075.1,2,-2.6118858,11.430674
NG_063076.1,2,-0.6679292,12.131039
NG_061247.1,-1,1.7560557,-2.8946724
NG_063614.1,-1,1.7627872,-3.0090117
NG_061248.1,-1,1.8382095,-2.9228837
NG_065654.1,2,1.3749375,-4.122116
NG_065640.1,-1,-1.1608236,0.98437005
NG_242942.1,2,-1.5400409,12.057269
NG_242989.1,2,-0.78118014,-2.3273923
NG_063069.1,2,-0.10554239,11.742871
NG_063070.1,2,-0.12263667,11.796179
NG_063071.1,2,-0.12711556,11.789656
NG_063073.1,2,-0.01574304,12.175125
NG_063074.1,2,-0.22523092,11.14154
NG_242373.1,2,1.962095,-4.7026486
NG_065100.1,2,1.3196517,-4.339557
NG_065101.1,2,0.4975056,-5.0628705
NG_063613.1,2,-1.4049882,-4.0875983
NG_063068.1,2,-1.1136608,5.2683253
NG_065665.1,2,-0.9344193,-4.010338
NG_065073.1,2,1.6707652,-5.170109
NG_242970.1,-1,1.3691312,-5.008594
NG_244182.1,-1,-1.9259179,-0.4416981
NG_061246.1,2,-1.8523306,11.759878
NG_065693.1,2,0.06319388,12.392412
NG_065694.1,-1,-0.47049507,4.8277645
NG_065695.1,-1,-0.47486898,4.819614
NG_063631.1,2,1.1948195,0.94404507
NG_065103.1,2,1.215861,0.92806315
NG_063632.1,2,1.1902663,0.9599504
NG_242384.1,2,0.8950386,0.94519275
NG_063625.1,2,1.213035,0.8975179
NG_063626.1,2,-1.71049,-3.8478835
NG_065077.1,2,-1.4922377,0.22270052
NG_061226.1,2,-1.5638839,0.19287308
NG_243020.1,2,-1.1888531,0.38810214
NG_242378.1,-1,1.6000577,-3.243497
NG_065683.1,2,2.0872502,2.772046
NG_065660.1,0,-1.0744559,1.1298715
NG_065696.1,2,-4.2341094,17.68908
NG_065697.1,2,-4.249783,17.683943
NG_065698.1,2,-4.289937,17.710339
NG_065115.1,2,-0.99087584,-2.2690675
NG_061270.1,2,-0.9390312,-2.3313305
NG_062427.1,2,-0.92064804,-2.2335002
NG_065117.1,2,-0.94824636,-2.2375524
NG_065119.1,2,2.0679698,2.8056328
NG_065120.1,2,2.0935478,2.827677
NG_061260.1,2,2.078676,2.9674327
NG_062195.1,2,-0.9431137,11.764748
NG_244161.1,2,-0.9499235,11.7120285
NG_063081.1,2,-0.94714695,11.752495
NG_062196.1,2,-0.94407856,11.761048
NG_062197.1,2,-0.92290705,11.761221
NG_061262.1,2,-0.9283017,11.749726
NG_067649.1,-1,0.9949013,-4.7587194
NG_063628.1,2,1.9092165,2.593612
NG_063629.1,2,-1.5200405,-2.963784
NG_063636.1,2,-1.4488238,-2.0978496
NG_063637.1,2,-1.772664,-2.7470467
NG_063638.1,2,-1.3964999,-2.9436474
NG_242375.1,2,-1.1943907,-2.5856802
NG_063086.1,2,2.5912974,17.670012
NG_063088.1,2,2.579617,17.706556
NG_063089.1,2,2.7149587,17.564228
NG_063091.1,2,1.0352305,14.484272
NG_242377.1,2,-2.024542,-2.8015182
NG_243013.1,2,-0.47071397,-3.0753598
NG_243006.1,2,1.8860363,-3.3272953
NG_242924.1,-1,1.4886333,-3.1975462
NG_242925.1,-1,-1.7835294,-4.6527247
NG_065122.1,2,-0.9830624,-3.0485697
NG_242385.1,2,1.514437,0.81787777
NG_065687.1,2,1.4911641,0.8166125
NG_068370.1,2,1.6069428,0.54167414
NG_068371.1,2,-2.919016,10.447812
NG_068372.1,2,1.557336,0.64967716
NG_068373.1,2,1.6116229,0.6005492
NG_068374.1,2,0.9774408,1.4645791
NG_068375.1,2,1.0012158,1.4275873
NG_068367.1,2,1.0130377,0.9655574
NG_068368.1,2,-2.9442167,10.389867
NG_068369.1,2,1.1606828,0.9870909
NG_068377.1,2,-1.9228505,-4.412629
NG_063635.1,2,1.1268568,1.5085068
NG_063639.1,2,0.98342764,1.1235725
NG_243005.1,2,4.0263486,2.5391805
NG_244193.1,-1,2.362063,13.022352
NG_244194.1,-1,2.3097284,13.036622
NG_244195.1,-1,-0.9757288,5.810173
NG_244196.1,-1,-0.8898027,5.7554126
NG_244197.1,2,-2.9427829,10.418736
NG_244198.1,2,-2.9461844,10.641423
NG_244199.1,2,2.049358,1.3624158
NG_244200.1,2,-2.9312084,10.631631
NG_065678.1,2,0.8712127,0.29247728
NG_065094.1,2,5.435031,3.077694
NG_242381.1,2,1.1096747,0.5041404
NG_063630.1,2,5.5628304,2.5086093
NG_065699.1,2,4.869502,4.3136697
NG_065700.1,2,4.939405,4.391759
NG_063645.1,2,5.132658,4.4788356
NG_067658.1,2,4.918304,4.275439
NG_067659.1,2,4.917841,4.29236
NG_063646.1,2,1.3767834,-4.204256
NG_065671.1,2,-3.4593952,12.789389
NG_065673.1,2,-3.4493601,12.781437
NG_065672.1,2,-3.456269,12.788376
NG_065674.1,2,-3.4515939,12.783126
NG_065669.1,2,-3.4561253,12.7860155
NG_065670.1,2,-3.4636083,12.79198
NG_065663.1,2,-2.324687,11.154407
NG_242382.1,2,5.934957,2.7291183
NG_242383.1,2,6.2404976,2.0518618
NG_063652.1,2,3.494917,1.9209807
NG_063650.1,2,3.3211467,1.882444
NG_063651.1,2,3.3407047,1.8767761
NG_063647.1,2,3.3260567,1.8637029
NG_065735.1,2,3.338639,1.8916315
NG_063648.1,2,3.4875498,1.9371716
NG_063649.1,2,-2.158627,-2.9603436
NG_063655.1,2,-2.1280165,-2.8586292
NG_063657.1,2,-2.1446598,-2.8934283
NG_063659.1,2,-2.1272244,-2.9126632
NG_081380.1,2,-1.2671533,14.759221
NG_070879.1,2,-0.7755471,4.5845137
NG_243637.1,2,-1.0644581,-2.4160311
NG_243017.1,2,-0.9138733,-1.7509664
NG_243018.1,2,-2.02353,-2.6316845
NG_243019.1,2,-1.5196,-2.9161928
NG_228702.1,2,-0.16665174,-2.623579
NG_065136.1,2,-0.23670228,-2.6905034
NG_063663.1,-1,1.8235527,-2.94212
NG_065719.1,2,1.5892605,-4.9474297
NG_242393.1,2,-2.301731,12.048095
NG_061275.1,2,0.8527531,16.992481
NG_065713.1,2,4.1761026,2.0284104
NG_244209.1,2,4.882231,2.175983
NG_244210.1,2,4.933015,2.1999161
NG_244211.1,2,5.171199,2.206633
NG_063093.1,2,3.6894317,2.797034
NG_063095.1,2,4.494131,4.074386
NG_063640.1,2,5.2795115,2.405912
NG_061280.1,2,6.2385535,2.066395
NG_063096.1,2,-1.5263773,-2.1036725
NG_063097.1,2,-1.3850489,-1.9732704
NG_065098.1,2,-1.7822822,0.2297517
NG_065099.1,2,-1.7874036,0.22324845
NG_242392.1,-1,1.5994375,-2.9032753
NG_065707.1,2,-1.1826519,15.30435
NG_063642.1,2,-1.984079,-2.6833913
NG_063643.1,2,-1.2037888,-2.477853
NG_063644.1,2,-0.94100875,-4.43304
NG_065123.1,2,-1.0205035,-4.3197203
NG_244162.1,2,-2.9904587,11.392702
NG_244163.1,2,-3.0465412,11.335315
NG_244224.1,2,-0.70395046,-4.480209
NG_065666.1,2,-1.6698755,5.11076
NG_061261.1,2,0.64333653,-5.3224354
NG_065106.1,2,-0.59678656,4.7292905
NG_065684.1,2,-2.3577976,11.631395
NG_065107.1,2,-1.3786675,11.197935
NG_065108.1,2,-2.146144,11.593161
NG_063080.1,2,-0.48035043,5.1828365
NG_065685.1,2,-1.6738418,11.736103
NG_244165.1,2,-1.1684252,5.9573693
NG_244166.1,2,-1.7684982,4.473671
NG_063633.1,2,0.07543109,-3.5298488
NG_063634.1,2,1.8895434,-2.9531307
NG_065680.1,2,-0.47349444,-2.7912436
NG_065105.1,2,-2.4712527,11.877057
NG_242395.1,2,-1.6184185,-4.688249
NG_067651.1,2,-0.038985465,-2.0872548
NG_067652.1,2,-0.032739468,-2.1397746
NG_063660.1,2,-0.53640294,-1.7171077
NG_062430.1,2,-0.50713307,-1.7845358
NG_062432.1,2,6.4307,2.947667
NG_063662.1,2,6.4881206,2.7458146
NG_063664.1,-1,-2.1081593,-4.2941074
NG_228703.1,2,2.5924635,1.3214214
NG_065138.1,2,5.1135163,2.2522535
NG_065141.1,2,4.752249,2.2074497
NG_065139.1,-1,-1.9751875,-4.4121556
NG_063670.1,2,3.0096674,1.639085
NG_065142.1,2,3.3953886,1.8674047
NG_063671.1,2,10.439156,5.4792213
NG_063672.1,2,5.780505,2.1428313
NG_063673.1,2,5.2036257,4.4950843
NG_061286.1,2,6.086653,2.0215232
NG_063674.1,2,5.7068434,2.6606808
NG_065143.1,2,10.426795,5.469218
NG_063675.1,2,10.455051,5.4952745
NG_065144.1,2,0.98966765,1.4760641
NG_063676.1,2,2.675946,1.9459852
NG_063677.1,2,2.697667,1.8623443
NG_061287.1,2,1.9525912,1.1794906
NG_061288.1,2,0.7563323,0.88043696
NG_063678.1,2,-2.952372,10.373953
NG_062435.1,2,0.80512404,0.91096276
NG_062436.1,2,0.78980744,0.8883916
NG_063679.1,2,-2.9480379,10.356572
NG_063680.1,2,-1.5894916,-4.377395
NG_063681.1,2,1.1665496,0.8389985
NG_063682.1,2,0.7831063,0.8855271
NG_063683.1,2,0.82813513,0.9365795
NG_063684.1,2,1.6051447,0.5253272
NG_063685.1,2,1.5974256,0.5419998
NG_065145.1,2,1.1720662,0.41091862
NG_061292.1,2,5.6664586,2.8472524
NG_061290.1,2,5.6809826,2.853938
NG_061291.1,2,5.6667542,2.8619096
NG_062438.1,2,5.687772,2.8881657
NG_062439.1,2,5.5512853,2.3262155
NG_063686.1,2,6.472443,2.8818007
NG_061293.1,2,5.6667047,2.6981742
NG_065146.1,2,5.1776977,2.1990404
NG_063688.1,2,6.1949067,2.0047593
NG_065147.1,2,6.1206145,2.0101187
NG_061294.1,2,6.4645963,2.860391
NG_063689.1,2,6.084594,2.4324093
NG_065148.1,2,10.449747,5.490933
NG_065149.1,2,10.440185,5.480916
NG_062198.1,2,6.1491084,2.0138814
NG_062199.1,2,5.6718125,2.118366
NG_065150.1,2,0.8286973,0.91855115
NG_063690.1,2,-2.9638197,10.374058
NG_062440.1,2,0.8122299,0.86708313
NG_063691.1,2,1.9470602,1.1625909
NG_063692.1,2,1.1245403,0.57541955
NG_063698.1,2,0.7792108,0.9279688
NG_063693.1,2,0.77188,0.9081451
NG_063694.1,2,1.6211307,0.54441917
NG_063695.1,2,6.1949663,2.323545
NG_065152.1,2,6.185908,2.325108
NG_062113.1,2,5.953962,2.6401315
NG_062114.1,2,5.9393706,2.633209
NG_062115.1,2,5.9828787,2.6403182
NG_062116.1,2,5.9496527,2.6699338
NG_062117.1,2,5.942663,2.5981688
NG_062118.1,2,5.932028,2.6021965
NG_061296.1,2,-1.0771182,-1.9365673
NG_062441.1,2,-1.1024246,-2.1257591
NG_063696.1,2,-1.5289742,-2.7316706
NG_065750.1,2,2.6019506,16.712187
NG_062428.1,2,-2.1156366,-3.8529408
NG_062429.1,2,-1.0283797,-2.874264
NG_065728.1,2,-0.13553019,-2.4851356
NG_063098.1,2,-0.8826276,17.119463
NG_065741.1,-1,2.1425006,-0.0070544174
NG_070696.1,2,-0.97682905,-4.195466
NG_067670.1,2,-1.0463847,-4.058075
NG_061030.1,2,-2.7729652,11.532989
NG_065662.1,2,-1.3948289,-4.0216417
NG_065753.1,2,-0.998613,-4.166789
NG_065708.1,-1,-1.7907276,-4.717956
NG_065651.1,2,-1.6161789,4.8882775
NG_065739.1,2,-1.5867833,-3.4962204
NG_065706.1,2,-0.7228414,14.85824
NG_065715.1,2,1.4317272,-4.318318
NG_065717.1,-1,-2.0168462,-0.29585928
NG_073504.1,2,1.6994107,-4.417482
NG_065709.1,2,-1.9371473,-3.8011458
NG_065711.1,2,-1.9295456,-3.7842634
NG_065712.1,2,-2.01505,-3.8427691
NG_065734.1,2,-0.77690387,-2.3458827
NG_065618.1,2,-4.3432655,17.749262
NG_065716.1,2,-0.97141224,-1.7413046
NG_065737.1,2,-0.6979816,-2.3450468
NG_065742.1,2,-1.8095207,-4.4338217
NG_065743.1,2,-2.0110102,-2.636966
NG_065748.1,2,-0.58421,-2.7303696
NG_065749.1,2,-1.4308438,-2.3355246
NG_244201.1,2,-2.9281106,10.618725
NG_244202.1,2,0.85079217,0.07062626
NG_244203.1,2,1.2564187,0.4744486
NG_244204.1,2,1.5149187,0.62896556
NG_065738.1,-1,1.1965332,-4.8590827
NG_065736.1,2,1.1278031,0.7908571
NG_065721.1,2,1.0731119,0.5403996
NG_065724.1,-1,2.0620794,2.8777368
NG_065725.1,2,-1.048466,-4.2404494
NG_065726.1,2,0.25947684,-2.4845674
NG_067671.1,2,-0.6128117,-4.2986217
NG_013144.1,2,-1.6404018,11.878177
NG_060969.1,2,-0.81920516,5.674258
NG_060970.1,2,-0.8470131,5.623803
NG_060971.1,2,-0.80895454,5.656526
NG_060983.1,2,-1.8332802,5.5310273
NG_060985.1,2,-0.4858764,15.242799
NG_060986.1,2,-0.8686878,15.735635
NG_060991.1,2,-0.9794879,-3.0920696
NG_060994.1,2,-0.9997378,-3.116134
NG_060995.1,2,-1.0108502,-3.1261897
NG_061008.1,2,-0.5765668,16.420841
NG_061009.1,2,-0.9247462,17.186531
NG_061012.1,2,1.4803456,-5.0336313
NG_061014.1,2,-2.5242717,11.617492
NG_061015.1,2,-1.4719596,3.7323809
NG_061017.1,2,-1.2137501,5.3489656
NG_061020.1,2,-1.8880005,11.896979
NG_061021.1,2,0.74442124,-5.304629
NG_061027.1,2,0.6362201,-4.8956428
NG_061031.1,2,-1.7205495,5.542704
NG_061038.1,2,-1.2797735,5.951415
NG_061041.1,2,-0.5838304,15.373953
NG_061047.1,2,-1.341103,14.435166
NG_061050.1,2,-0.84771633,11.831846
NG_061054.1,2,-0.6232462,12.636783
NG_061055.1,2,-0.51716423,15.369798
NG_061057.1,2,-0.20932454,11.612304
NG_061058.1,2,-1.4505787,-3.0210853
NG_061073.1,2,-2.0585997,10.742562
NG_061078.1,2,-0.74904716,12.323726
NG_061082.1,2,-1.4033233,11.207984
NG_061096.1,2,-1.3769871,12.263972
NG_061098.1,2,-0.51612383,-1.6865247
NG_061099.1,-1,-0.89116794,-1.1145571
NG_061107.1,2,-0.5236413,-1.6324726
NG_061113.1,2,0.94128853,17.013031
NG_061114.1,2,0.83222646,16.960674
NG_061115.1,2,-1.2430578,15.521362
NG_061118.1,2,-0.8522467,-2.52366
NG_061121.1,2,1.1986775,-4.853582
NG_061137.1,2,1.5779248,-4.974811
NG_061140.1,2,-1.0842335,15.190512
NG_061141.1,2,-2.1160505,-3.913627
NG_061153.1,2,-1.338314,13.882922
NG_061154.1,2,-1.4612923,14.7112665
NG_061155.1,2,-1.5231445,13.492318
NG_061156.1,2,-4.309031,17.75744
NG_061158.1,2,-0.9036643,15.748394
NG_061160.1,2,-1.8282603,13.111809
NG_061170.1,2,-1.0886188,-1.6965567
NG_061173.1,-1,-1.9988425,-0.3324739
NG_061181.1,2,-2.106874,-2.7954373
NG_061182.1,2,-1.2360526,5.764539
NG_061186.1,2,-1.624775,0.20599839
NG_061195.1,2,-0.6723023,-1.5809366
NG_061198.1,2,1.8352555,2.6337335
NG_061200.1,2,-0.8818307,12.352228
NG_061201.1,2,1.4859104,-4.950168
NG_061203.1,-1,-0.95712966,-1.267907
NG_061204.1,2,-1.0251367,-1.5144233
NG_061210.1,2,-0.18809864,-2.6040788
NG_061213.1,2,-1.4506186,-2.342927
NG_061214.1,2,-1.8297917,-2.678391
NG_061216.1,2,-1.7692492,-4.3099484
NG_061217.1,2,-1.4412316,-4.6984415
NG_061218.1,2,-1.4601517,-4.710615
NG_061219.1,2,-2.102608,-3.8638012
NG_061223.1,2,-1.9373338,12.010658
NG_061224.1,2,-0.54509526,-3.3627014
NG_061229.1,2,1.6738611,0.972747
NG_061230.1,2,4.102141,2.0479743
NG_061232.1,2,4.0584626,2.1305277
NG_061233.1,2,4.126796,2.1806662
NG_061234.1,2,3.5470808,1.9554671
NG_061235.1,2,2.7780213,1.3893074
NG_061236.1,2,6.319403,2.8906577
NG_061237.1,2,5.1072016,2.3297284
NG_061238.1,2,5.419444,2.1736774
NG_061240.1,2,2.2217498,-0.754497
NG_061241.1,2,16.068386,1.1927141
NG_061242.1,2,2.1013813,2.8100548
NG_061249.1,2,5.33491,2.945734
NG_061250.1,2,5.6895695,2.8703587
NG_061255.1,-1,-2.035464,-4.2901654
NG_061263.1,2,5.4292073,2.663655
NG_061269.1,2,6.3774614,2.8975592
NG_061271.1,2,6.320215,2.8838525
NG_061272.1,2,6.35723,2.8875484
NG_061273.1,2,6.364441,2.8962293
NG_061274.1,2,6.063852,2.8127458
NG_061276.1,2,5.779836,2.6594362
NG_061277.1,2,5.9136753,2.732153
NG_061278.1,2,4.7104244,4.294071
NG_061279.1,2,3.4085832,1.8894233
NG_061281.1,2,5.0798554,2.2444043
NG_061282.1,2,2.8272374,1.4995766
NG_061283.1,2,4.9768004,2.2161841
NG_061284.1,-1,2.2178996,2.9284756
NG_061285.1,2,4.2005854,2.0519407
NG_061289.1,2,5.6461005,2.8347054
NG_061295.1,2,5.171348,4.46885
NG_061298.1,2,-0.6793805,-4.3207226
NG_061299.1,2,-0.45442718,5.179825
NG_065758.1,-1,0.89447564,-4.9758663
NG_065759.1,2,0.82814586,-4.995972
NG_065760.1,2,0.8840514,-4.960127
NG_065762.1,2,-1.9522586,11.978754
NG_065740.1,2,0.3097549,-3.062698
NG_244177.1,2,-2.2946193,-0.23850271
NG_244230.1,2,0.14745305,-3.4837716
NG_063229.1,2,-2.4711292,11.874411
NG_063240.1,2,3.171468,16.236547
NG_063259.1,2,3.0791986,16.240782
NG_063533.1,2,-0.8023218,-2.938986
NG_063561.1,2,1.1880485,-4.851385
NG_063562.1,2,1.1493652,-4.9443073
NG_063564.1,2,-2.0625045,-2.782113
NG_063565.1,2,5.692235,2.1329076
NG_063567.1,2,5.6635036,2.843172
NG_063568.1,2,2.639506,1.3440143
NG_063569.1,2,3.0593452,1.7242935
NG_063570.1,2,5.495772,2.3566873
NG_063571.1,2,6.456538,2.8850226
NG_063576.1,2,5.70562,3.4950626
NG_063583.1,2,10.47468,5.515368
NG_063588.1,2,6.5660405,2.8260334
NG_063589.1,2,6.551775,2.827233
NG_063590.1,2,6.557222,2.8564146
NG_063591.1,2,6.5186343,2.8826272
NG_063592.1,2,6.5642486,2.8757217
NG_063602.1,2,5.289992,2.186488
NG_063605.1,2,6.3292937,2.3981616
NG_063607.1,2,6.378103,2.874554
NG_063620.1,2,2.8554728,1.6070424
NG_063627.1,2,1.3652468,-4.574243
NG_063641.1,2,5.3103194,2.7770452
NG_063653.1,2,3.408175,1.9109876
NG_063656.1,2,3.3584442,1.8708624
NG_063661.1,2,6.4893827,2.7543838
NG_063665.1,2,3.8541222,2.1606712
NG_063666.1,2,4.94307,2.201761
NG_063667.1,2,3.0366337,1.6821824
NG_063668.1,2,2.5555024,1.3297746
NG_063669.1,2,5.509314,2.1402512
NG_063687.1,2,6.1479,2.0119305
NG_070296.1,2,6.333832,2.9171026
NG_070637.1,2,4.930649,4.287109
NG_070118.1,2,5.3180895,3.9075615
NG_244188.1,2,2.8319745,7.7171383
NG_244189.1,2,-1.7474155,0.18264355
NG_244190.1,2,-1.6963129,0.15592285
NG_244184.1,2,1.6326157,-5.147151
NG_244206.1,2,-1.4276277,-0.009836252
NG_244207.1,2,-1.4699571,0.010044577
NG_244186.1,2,-1.3759938,-2.9035494
NG_242386.1,2,1.5289848,16.772219
NG_242387.1,2,1.4888549,16.762335
NG_065754.1,2,-0.9325521,-4.375289
NG_065755.1,2,-0.85217863,-4.5709014
NG_065691.1,2,-0.59754735,4.703075
NG_065692.1,2,-2.7230325,11.579239
NG_242391.1,2,-0.56156224,4.782243
NG_244231.1,2,-1.030436,5.382258
NG_244191.1,2,-1.1014589,-4.138504
NG_244192.1,-1,-0.8756683,-1.618139
NG_065764.1,2,1.5624397,-4.319492
NG_065723.1,2,-1.8309778,-4.6280727
NG_067666.1,2,-1.5907617,0.21176939
NG_067665.1,2,-1.5680779,0.20943187
NG_065733.1,2,-1.6741267,0.17088813
NG_068401.1,2,-1.0087534,-2.279124
NG_067709.1,2,2.0545526,17.315147
NG_067680.1,2,-1.5403906,-2.378919
NG_067681.1,2,-1.7031363,-3.1024709
NG_244181.1,2,0.99834085,-5.2150106
NG_070116.1,2,0.9477669,-4.9168696
NG_065675.1,2,-2.1248822,-0.047869418
